P_avg,P_max,P_min,P_poc,P_std,V_avg,V_max,V_min,V_poc,V_std,L
14283.301,14890.02,13848.94,0.072887913,322.3366867,1580.663532,2680.836427,853.2446032,1.156218124,632.2554106,0
14313.633,14890.02,13848.94,0.072733456,324.0606999,1565.064444,2680.836427,853.2446032,1.167742217,643.663374,0
14234.608,14890.02,13269.71,0.113828916,460.4483042,1675.84546,2680.836427,853.2446032,1.090549139,636.3791057,0
14164.214,14890.02,13145,0.123199212,567.3590283,1726.806832,3190.450147,853.2446032,1.353484073,738.0797304,0
14112.905,14890.02,13145,0.123647116,592.5048151,1625.588811,3190.450147,853.2446032,1.43775937,716.0011661,0
14078.493,14890.02,13145,0.123949346,615.8941484,1585.205066,3190.450147,853.2446032,1.474386876,729.4571487,0
13984.08,14890.02,13145,0.124786185,632.1023474,1540.613946,3190.450147,853.2446032,1.517061136,701.3726523,0
13897.58,14890.02,13145,0.125562868,604.6432647,1551.077046,3190.450147,853.2446032,1.506827498,705.1779076,0
13857.946,14890.02,13145,0.12592198,583.1841864,1658.115975,3190.450147,853.2446032,1.409554928,701.0372796,0
13766.847,14890.02,13145,0.12675524,539.3406811,1682.040011,3190.450147,1074.969938,1.25768721,674.0817895,0
13617.745,14466.66,13145,0.097054248,375.5699514,1692.527911,3190.450147,1074.969938,1.249893839,665.424577,0
13517.489,13969,13145,0.060958067,228.9863046,1682.465971,3190.450147,974.3505355,1.317173512,676.4693699,0
13514.901,13969,13145,0.06096974,232.2212516,1640.916367,3190.450147,974.3505355,1.350525631,657.9922869,0
13539.977,13969,13243.83,0.053557698,199.0031148,1473.055749,2115.312435,974.3505355,0.774554459,369.7472899,0
13537.36,13969,13243.83,0.053568052,197.9120402,1460.960933,2115.312435,974.3505355,0.780966741,377.4680833,0
13539.456,13969,13243.83,0.053559759,198.2190696,1459.512767,2115.312435,974.3505355,0.781741637,378.6629051,0
13558.002,13969,13243.83,0.053486495,198.9258745,1350.693745,2115.312435,657.2897368,1.079462094,438.9177501,0
13542.537,13969,13243.83,0.053547574,193.9037593,1251.917007,2115.312435,657.2897368,1.164632072,430.5450688,0
13544.645,13990.08,13243.83,0.055095575,199.1000923,1170.049532,1720.988568,657.2897368,0.909105813,308.7334243,0
13577.344,13990.08,13243.83,0.054962885,233.144075,1170.707559,1720.988568,657.2897368,0.908594826,308.5566981,0
13607.298,13990.08,13243.83,0.054841894,226.8418206,1234.587371,1880.960017,657.2897368,0.991157296,382.3046561,0
13621.059,13990.08,13243.83,0.054786489,221.2958833,1264.65767,1880.960017,657.2897368,0.967590131,371.2267532,0
13674.524,13990.08,13395.76,0.043461842,180.9362694,1176.408501,1880.960017,657.2897368,1.040174632,355.2432172,0
13712.437,13990.08,13530.35,0.033526499,153.7065793,1106.748763,1880.960017,657.2897368,1.105644136,350.4244842,0
13730.573,13990.08,13530.35,0.033482215,149.6175513,1072.935168,1880.960017,657.2897368,1.140488556,357.5378985,0
13785.242,14121.69,13530.35,0.042896599,182.6810391,1087.360683,1880.960017,657.2897368,1.125358218,364.8265528,0
13836.918,14165.03,13530.35,0.045868596,210.5877397,1070.490389,1880.960017,488.586796,1.30068727,389.9585168,0
13903.325,14194.42,13601.71,0.04263081,207.8593568,1027.009023,1880.960017,405.7725284,1.436391945,439.5321253,0
13944.489,14401.72,13601.71,0.057371052,260.9333689,957.3623702,1880.960017,405.7725284,1.54088727,447.1739396,0
13978.753,14401.72,13601.71,0.057230427,280.1692143,919.9828588,1880.960017,405.7725284,1.603494537,449.6289362,0
14034.998,14401.72,13601.71,0.057001077,274.0552451,780.7972089,1316.51776,405.7725284,1.166429927,314.1034999,0
14124.011,14491.84,13774.89,0.050761076,261.9774113,732.1066155,1316.51776,405.7725284,1.244006286,262.4682125,0
14172.776,14491.84,13774.89,0.05058642,234.4533506,722.2534743,1316.51776,405.7725284,1.260977294,259.8670797,0
14226.286,14491.84,13781.41,0.04993784,190.4954284,702.5481662,1316.51776,405.7725284,1.296345611,259.5029132,0
14256.134,14491.84,14079.89,0.028896333,125.2573691,685.992569,1316.51776,405.7725284,1.327631337,254.0074281,0
14262.768,14491.84,14079.89,0.028882893,118.9432838,584.4543518,788.1475893,301.1355877,0.833276372,159.2101148,0
14266.043,14491.84,14079.89,0.028876262,116.3763101,568.3882462,788.1475893,301.1355877,0.856829825,177.0642973,0
14277.604,14491.84,14079.89,0.02885288,114.1925493,558.8932555,788.1475893,301.1355877,0.871386435,188.9034202,0
14261.615,14491.84,14079.89,0.028885228,105.7659687,512.1198088,788.1475893,132.4366882,1.280385741,230.8063895,0
14212.941,14491.84,13782.9,0.049879895,184.4180122,554.2564447,1146.63648,132.4366882,1.829838519,301.6376956,0
14160.241,14491.84,13733.99,0.053519569,236.9722166,545.300894,1146.63648,132.4366882,1.859890205,305.0966097,0
14065.078,14310.03,13540.21,0.054732722,276.7516057,597.6350685,1311.489334,132.4366882,1.97286389,385.6361298,0
13990.721,14310.03,13522.56,0.056285162,314.1014169,570.8577761,1311.489334,132.4366882,2.065405246,383.9480101,0
13923.984,14310.03,13522.56,0.056554934,309.5948321,578.0565774,1311.489334,132.4366882,2.039683816,385.6054297,0
13838.9,14310.03,13229.05,0.0781117,372.510157,606.8633307,1311.489334,132.4366882,1.942863551,405.019127,0
13772.096,14310.03,13229.05,0.078490594,362.7148315,667.666933,1311.489334,132.4366882,1.765929369,399.6268402,0
13685.81,14310.03,13229.05,0.07898546,352.6915067,672.1575087,1311.489334,132.4366882,1.75413148,395.617198,0
13598.364,14241.83,13229.05,0.074478077,282.0604959,681.9301245,1311.489334,132.4366882,1.728993343,386.8086416,0
13538.98,13782.9,13229.05,0.040907808,172.9395406,714.537628,1311.489334,372.8314975,1.313657671,347.0396358,0
13526.156,13733.99,13229.05,0.037330636,156.8485145,665.5635134,1311.489334,372.8314975,1.410320454,312.082104,0
13510.757,13654.66,13229.05,0.031501566,140.9278859,668.2776997,1311.489334,372.8314975,1.404592487,309.6198129,0
13518.408,13654.66,13229.05,0.031483737,144.7301402,571.0991078,976.2647753,339.7034158,1.114625029,226.7114964,0
13531.152,13654.66,13229.05,0.031454085,150.6270012,569.9917308,976.2647753,339.7034158,1.116790517,227.2746322,0
13537.89,13710,13229.05,0.035526216,157.5168164,562.1603652,976.2647753,339.7034158,1.132348346,223.9986478,0
13594.985,13800,13334.92,0.034209674,135.0000178,532.491197,909.171611,339.7034158,1.06944152,177.9760405,0
13664.207,14212.21,13334.92,0.064203506,233.6784688,590.1247462,1485.507103,339.7034158,1.941629621,336.3553283,0
13740.515,14212.21,13435.57,0.056521899,238.7392745,681.8498917,1485.507103,339.7034158,1.680433921,391.124344,0
13790.958,14212.21,13580,0.045842356,219.6780019,733.0679202,1485.507103,339.7034158,1.563025274,384.8435714,0
13819.56,14212.21,13580,0.045747477,217.6054284,750.9868949,1485.507103,339.7034158,1.525730602,374.6767388,0
13848.052,14212.21,13580,0.045653353,212.2011498,750.3427002,1485.507103,339.7034158,1.527040493,374.8619809,1
13850.756,14212.21,13607.04,0.0436922,208.5467561,836.1050101,1485.507103,339.7034158,1.370406436,390.3723158,1
13794.99,14212.21,13059.06,0.083591942,321.858662,1054.325937,2521.91268,461.1187777,1.954607993,622.793361,1
13723.144,14212.21,12931.54,0.093321909,422.3271915,1174.959017,2521.91268,611.8678643,1.625626757,611.8593339,1
13662.029,14212.21,12931.54,0.093739371,466.3644392,1194.61547,2521.91268,637.7014702,1.577253315,594.6757244,1
13524.938,14212.21,12429.09,0.131839421,602.8290037,1267.262043,2521.91268,637.7014702,1.486836303,568.5663151,1
13252.502,14098,11487.85,0.196955262,830.3811873,1736.352558,6176.412255,637.7014702,3.189853789,1658.683369,1
13084.493,13940,11487.85,0.187408866,810.0207778,2020.910984,6176.412255,637.7014702,2.740700026,1810.736313,1
12862.374,13939.58,11487.85,0.190612557,852.7753561,2241.125108,6176.412255,637.7014702,2.471397409,1795.917142,1
12700.302,13939.58,11487.85,0.193045016,777.134942,2441.502469,6176.412255,650.4533863,2.263343551,1706.70792,1
12445.236,13607.04,11388.92,0.178230449,743.0249441,2659.026164,6176.412255,808.4323996,2.018776621,1587.52936,1
12237.766,13098.85,11388.92,0.139725666,668.4914336,2860.895122,6176.412255,808.4323996,1.876328781,1520.219417,1
12007.972,13098.85,10761.12,0.1946815,745.3436136,3101.263659,6176.412255,808.4323996,1.730900835,1645.530054,1
11853.452,13098.85,10761.12,0.197219342,690.7739709,3460.052083,6176.412255,808.4323996,1.551415911,1688.747943,1
11677.864,12429.09,10761.12,0.142831771,547.2945933,3638.116567,6176.412255,1406.038819,1.311220613,1455.917701,1
11529.787,12417.91,10761.12,0.143696497,521.1534549,3744.91347,6176.412255,2474.007842,0.988648855,1305.381571,1
11494.503,12417.91,10761.12,0.144137593,536.0398901,3285.190707,5255.333819,1579.184631,1.119006327,1154.745489,1
11377.154,12313.29,10761.12,0.136428671,429.23731,3040.592717,5255.333819,1579.184631,1.209023875,1212.205215,1
11259.273,12313.29,10540,0.157495959,483.4299571,2955.312667,5255.333819,1579.184631,1.243912101,1235.546772,1
11046.749,11532.34,10188.05,0.121691006,433.1080292,3106.577179,5255.333819,1579.184631,1.183343911,1284.480803,0
10910.857,11532.34,10030,0.137692209,518.5743559,3140.746495,5255.333819,1579.184631,1.170469885,1280.71781,0
10713.385,11386.34,9557.62,0.170694883,621.408044,3647.808246,8373.620063,1579.184631,1.862607619,2096.231156,0
10647.276,11386.34,9557.62,0.171754729,650.260917,3577.672334,8373.620063,1579.184631,1.899121775,2060.151036,0
10558.115,11342.97,9557.62,0.169097419,596.5745914,3380.651944,8373.620063,1579.184631,2.009800342,1974.303345,0
10559.818,11360,9557.62,0.170682866,599.0830371,3544.999919,8373.620063,1579.184631,1.916624989,1969.487029,0
10584.121,11360,9557.62,0.170290948,621.1187821,3629.310465,8373.620063,1579.184631,1.872100912,1936.312017,0
10622.721,11521.01,9557.62,0.184829292,669.284824,3679.337313,8373.620063,1689.687305,1.816613208,1883.193301,0
10640.389,11521.01,9557.62,0.184522389,689.5455331,3686.45954,8373.620063,1760.909579,1.793783551,1874.948996,0
10690.307,11521.01,9557.62,0.183660769,699.4677042,3622.035234,8373.620063,1625.826743,1.862983898,1938.998779,0
10746.499,11521.01,9557.62,0.182700431,676.8405191,3351.415962,8373.620063,1447.927495,2.066497458,2042.567244,0
10868.499,11521.01,9557.62,0.1806496,642.4190597,3196.669023,8373.620063,1447.927495,2.166534139,2115.380006,0
11069.537,11568,10100.03,0.132613496,480.8621142,2482.130966,4232.557003,1228.239493,1.210378321,1166.273243,0
11231.932,11723.98,10494.73,0.109442436,380.8886995,2322.535852,4232.557003,1228.239493,1.293550542,998.5241987,0
11389.459,12070,10749.97,0.115899271,367.6395335,2206.174752,4232.557003,1228.239493,1.361776762,939.9690658,0
11403.783,12070,10749.97,0.115753693,369.1515728,2012.662765,3317.1133,1228.239493,1.037865778,621.7816253,0
11467.648,12070,10749.97,0.115109044,383.2901023,1846.677864,2628.287792,1228.239493,0.758144301,425.404188,1
11476.147,12070,10749.97,0.115023797,385.5404814,1815.570908,2628.287792,1228.239493,0.771133913,417.7968364,1
11458.794,12070,10749.97,0.115197987,392.1421471,1835.465752,2628.287792,1228.239493,0.762775496,419.637493,1
11504.755,12070,10749.97,0.114737776,363.375962,1791.371264,2628.287792,1184.881858,0.805754766,464.8450494,1
11552.147,12070,11223.89,0.073242662,273.8822827,1755.77168,2628.287792,1091.931655,0.875031848,505.8894389,1
11567.547,12070,11223.89,0.073145153,258.9265591,1695.951895,2628.287792,1021.716249,0.947297826,556.5681695,1
11555.465,12070,11223.89,0.073221631,261.7069882,1668.53009,2628.287792,954.0214412,1.003437913,588.0381223,1
11554.36,12070,11223.89,0.073228634,260.9386135,1548.398755,2297.437129,954.0214412,0.867616099,483.6204212,1
11526.657,11830,11223.89,0.052583329,209.8084312,1413.046351,2297.437129,767.9948768,1.082372317,494.6782532,1
11553.911,11830,11223.89,0.052459293,223.6719593,1296.825178,1959.858017,767.9948768,0.919062307,389.0619757,1
11526.837,11792.97,11223.89,0.049370005,201.862376,1253.316799,1959.858017,767.9948768,0.950967179,368.0351236,0
11495.103,11792.97,11223.89,0.049506298,212.6882969,1220.698657,1959.858017,767.9948768,0.976377858,329.7799184,0
11498.936,11792.97,11223.89,0.049489796,208.0259586,1185.967063,1612.542077,767.9948768,0.71211691,252.5239309,0
11487.817,11792.97,11223.89,0.049537697,210.9851382,1142.534223,1612.542077,750.5534657,0.754453209,287.6407344,0
11520.628,11792.97,11285.9,0.044014094,189.8329488,1092.564789,1612.542077,592.2373086,0.933862027,336.638837,0
11553.334,11792.97,11285.9,0.043889495,195.5935831,1059.743073,1612.542077,592.2373086,0.962785032,359.5355995,0
11587.602,11792.97,11285.9,0.043759701,204.7341275,1019.515036,1612.542077,551.7410759,1.04049569,393.5731814,0
11681.709,12654,11285.9,0.117114713,395.83679,1115.463196,2386.456037,551.7410759,1.644800983,577.7872234,0
11763.912,12654,11285.9,0.116296348,494.5548647,1139.295228,2386.456037,551.7410759,1.610394669,566.6707917,0
11841.933,12654,11285.9,0.115530125,554.5403073,1118.920716,2386.456037,551.7410759,1.639718467,570.4833578,0
11920.944,12654,11285.9,0.114764401,565.9598999,1056.564855,2386.456037,551.7410759,1.736490621,591.629305,0
12041.726,12654,11285.9,0.113613281,544.5049933,986.5488234,2386.456037,551.7410759,1.859730525,582.2765003,0
12170.076,12654,11387.6,0.104058512,495.6254043,879.741846,2386.456037,544.4723028,2.093777558,551.855466,0
12314.711,12833.95,11552,0.104099073,450.9333577,891.6033018,2386.456037,544.4723028,2.065922962,550.0419504,0
12439.023,12833.95,11731.06,0.088663716,383.6372769,914.1076264,2386.456037,544.4723028,2.01506221,540.9615668,0
12559.316,12933.99,11789.86,0.091098114,320.3599894,888.7842064,2386.456037,440.2648891,2.18972292,558.0920681,0
12657.929,12933.99,12349.37,0.04618607,176.7969815,907.8817168,2386.456037,440.2648891,2.143661572,548.461632,0
12643.129,12933.99,12349.37,0.046240136,183.2397149,740.7332741,1006.315196,440.2648891,0.764175617,176.0485179,0
12631.629,12933.99,12349.37,0.046282233,188.7277016,718.3454898,931.4802885,440.2648891,0.68381497,150.9713254,0
12586.402,12933.99,12103.72,0.065965635,252.3390899,717.2671982,920.6973733,440.2648891,0.66980964,149.3092559,1
12548.465,12933.99,11970,0.076821348,313.1294095,778.0010251,1205.960153,440.2648891,0.984182847,207.765199,1
12472.317,12933.99,11735,0.096132098,405.9950644,822.6024628,1205.960153,440.2648891,0.930820534,243.9163542,1
12433.377,12933.99,11735,0.096433173,414.2394388,861.9270336,1205.960153,440.2648891,0.888352765,225.0648488,1
12353.34,12933.99,11735,0.097057962,405.4720861,827.9554887,1205.960153,440.2648891,0.924802449,248.2905669,1
12232.801,12933.99,11589.73,0.109889795,437.4550989,848.2480869,1205.960153,440.2648891,0.902678445,255.5087445,1
12087.313,12775.99,11479.11,0.107292663,419.9231676,976.1320615,1719.104635,529.4525746,1.218740893,335.982836,1
11959.141,12506,11479.11,0.085866535,380.0822387,1001.814947,1719.104635,529.4525746,1.187496816,325.8202099,1
11847.433,12500,11388.92,0.093782341,365.3724164,1026.818908,1719.104635,529.4525746,1.158580204,310.600264,1
11753.32,12180,11388.92,0.06730694,292.5606057,1009.542353,1719.104635,529.4525746,1.178407282,329.9086214,1
11689.927,12180,11388.92,0.067671937,276.435194,983.931921,1719.104635,529.4525746,1.209079648,347.0662653,1
11647.085,12180,11388.92,0.067920857,260.9723966,911.261944,1719.104635,479.2603831,1.360579425,370.6874248,1
11620.912,12180,11388.92,0.068073831,264.2792449,856.7655917,1719.104635,479.2603831,1.447121901,365.4956584,1
11578.562,12033.58,11388.92,0.055677035,187.5162697,819.6711748,1719.104635,479.2603831,1.512611752,375.0652758,1
11549.615,11756.5,11388.92,0.031826169,119.4648412,914.6872101,1719.104635,479.2603831,1.355484408,411.9171252,1
11521.035,11756.5,11303.93,0.039282061,141.0399378,896.6086462,1719.104635,479.2603831,1.382815409,410.7369809,1
11441.793,11756.5,10686.69,0.093500206,300.1131831,1034.193672,3094.954897,479.2603831,2.529211485,780.6887272,1
11340.474,11756.5,10481.08,0.112466199,425.3327507,1175.741931,3094.954897,479.2603831,2.224718235,893.8317503,1
11264.582,11756.5,10481.08,0.113223908,479.9307673,1209.705392,3094.954897,479.2603831,2.162257464,891.3840921,1
11170.645,11756.5,10481.08,0.114176039,507.0925439,1280.262319,3094.954897,479.2603831,2.043092634,866.1796751,1
11058.666,11756.5,10350,0.127185322,555.0638755,1472.60076,3094.954897,479.2603831,1.776241453,925.7750246,1
10985.407,11756.5,10350,0.12803349,532.115956,1592.366764,3094.954897,566.7738415,1.587687656,857.9767563,1
10910.671,11756.5,10350,0.128910495,507.915151,1642.006347,3094.954897,566.7738415,1.539690184,809.9693791,1
10820.021,11744.11,10350,0.128845406,412.0248446,1634.779025,3094.954897,494.5006148,1.590706905,820.8786403,1
10689.525,11303.93,10350,0.0892397,268.4752072,1696.421866,3094.954897,494.5006148,1.532905426,831.0143523,1
10590.132,10850,10310,0.050990866,187.5178418,1697.562252,3094.954897,494.5006148,1.531875652,829.714441,1
10573.907,10850,10310,0.051069108,185.2403706,1540.172121,2587.977465,494.5006148,1.359248633,668.8769239,1
10545.446,10850,10196.47,0.061972723,219.7391145,1553.093511,2587.977465,494.5006148,1.347939989,688.6121826,1
10514.226,10850,10196.47,0.062156739,228.3987606,1573.001877,2587.977465,494.5006148,1.330880071,683.4900446,1
10529.737,10850,10196.47,0.062065178,241.2479696,1591.733878,2587.977465,494.5006148,1.315217876,678.1871392,1
10613.127,11183.9,10196.47,0.093038555,307.2982927,1584.796414,2544.241523,494.5006148,1.293378058,667.1284775,1
10634.728,11183.9,10196.47,0.092849577,329.3935821,1536.449586,2544.241523,494.5006148,1.334076254,677.1536016,1
10660.191,11183.9,10196.47,0.092627796,346.6168756,1511.539521,2544.241523,494.5006148,1.356061737,697.650466,1
10660.373,11183.9,10196.47,0.092626215,346.7280734,1561.618703,2544.241523,850.824761,1.084398361,631.3573753,1
10682.233,11183.9,10196.47,0.092436666,338.0124719,1460.230117,2544.241523,850.824761,1.15969171,617.2510922,1
